rank,sample_id,eval_token_index,channel,tile_id,tile_offset,activation,quantized_activation,reconstruction_error,abs_reconstruction_error,nearest_centroid
714,11,1370,24,6,0,2.421875,0.9357930421829224,1.4860819578170776,1.4860819578170776,38
715,34,3217,19,4,3,0.7578125,2.2438507080078125,-1.4860382080078125,1.4860382080078125,124
716,86,8214,20,5,0,0.60546875,2.091464042663574,-1.4859952926635742,1.4859952926635742,100
717,91,8762,32,8,0,-0.0419921875,1.4431437253952026,-1.4851359128952026,1.4851359128952026,31
718,87,8238,16,4,0,0.443359375,1.92831552028656,-1.48495614528656,1.48495614528656,45
719,99,9841,57,14,1,0.06298828125,-1.4203373193740845,1.4833256006240845,1.4833256006240845,95
720,36,3341,32,8,0,-0.1943359375,-1.6763474941253662,1.4820115566253662,1.4820115566253662,24
721,63,6106,26,6,2,-0.00970458984375,1.4718811511993408,-1.4815857410430908,1.4815857410430908,101
722,72,6630,7,1,3,-1.421875,0.05896390974521637,-1.4808388948440552,1.4808388948440552,100
723,44,3895,26,6,2,-0.0089111328125,1.4718811511993408,-1.4807922840118408,1.4807922840118408,101
724,44,3895,35,8,3,-0.224609375,-1.7035616636276245,1.4789522886276245,1.4789522886276245,78
725,79,7027,32,8,0,-0.032470703125,1.4431437253952026,-1.4756144285202026,1.4756144285202026,31
726,38,3689,1,0,1,-0.890625,0.5844319462776184,-1.4750568866729736,1.4750568866729736,86
727,27,2519,53,13,1,0.30859375,-1.1647276878356934,1.4733214378356934,1.4733214378356934,30
728,56,5336,52,13,0,-0.07373046875,-1.5451741218566895,1.4714436531066895,1.4714436531066895,30
729,27,2519,19,4,3,0.7734375,2.2438507080078125,-1.4704132080078125,1.4704132080078125,124
730,56,5336,20,5,0,-1.140625,0.32900917530059814,-1.4696341753005981,1.4696341753005981,58
731,24,2388,57,14,1,0.047607421875,-1.4203373193740845,1.4679447412490845,1.4679447412490845,95
732,63,6106,22,5,2,0.248046875,-1.219596266746521,1.467643141746521,1.467643141746521,82
733,9,912,7,1,3,-6.0625,-4.596484184265137,-1.4660158157348633,1.4660158157348633,58
734,73,6642,1,0,1,-0.87890625,0.5844319462776184,-1.4633381366729736,1.4633381366729736,86
735,71,6605,32,8,0,-0.0201416015625,1.4431437253952026,-1.4632853269577026,1.4632853269577026,31
736,53,5186,3,0,3,-0.1611328125,1.3017035722732544,-1.4628363847732544,1.4628363847732544,86
737,23,2282,17,4,1,0.3515625,1.8137179613113403,-1.4621554613113403,1.4621554613113403,45
738,32,3113,26,6,2,0.010009765625,1.4718811511993408,-1.4618713855743408,1.4618713855743408,101
739,17,1871,59,14,3,0.04931640625,-1.4119653701782227,1.4612817764282227,1.4612817764282227,93
740,20,2026,59,14,3,0.047119140625,-1.4119653701782227,1.4590845108032227,1.4590845108032227,93
741,94,8889,2,0,2,1.28125,-0.1774359792470932,1.4586859941482544,1.4586859941482544,86
742,51,4754,7,1,3,-1.3984375,0.05896390974521637,-1.4574013948440552,1.4574013948440552,100
743,14,1599,21,5,1,-0.2265625,1.2301476001739502,-1.4567101001739502,1.4567101001739502,126
744,87,8238,66,16,2,-2.421875,-0.9661680459976196,-1.4557069540023804,1.4557069540023804,93
745,89,8507,23,5,3,0.83203125,2.287625789642334,-1.455594539642334,1.455594539642334,82
746,48,4344,59,14,3,0.220703125,1.675608515739441,-1.454905390739441,1.454905390739441,113
747,99,9841,59,14,3,-0.703125,-2.1573808193206787,1.4542558193206787,1.4542558193206787,95
748,5,383,20,5,0,-1.125,0.32900917530059814,-1.4540091753005981,1.4540091753005981,58
749,37,3343,45,11,1,-0.353515625,1.099058985710144,-1.452574610710144,1.452574610710144,37
750,68,6402,3,0,3,-0.1484375,1.3017035722732544,-1.4501410722732544,1.4501410722732544,86
751,25,2454,24,6,0,3.90625,2.4571733474731445,1.4490766525268555,1.4490766525268555,101
752,33,3179,35,8,3,0.326171875,1.774829626083374,-1.448657751083374,1.448657751083374,24
753,25,2454,1,0,1,-0.86328125,0.5844319462776184,-1.4477131366729736,1.4477131366729736,86
754,42,3819,35,8,3,-0.255859375,-1.7035616636276245,1.4477022886276245,1.4477022886276245,78
755,32,3113,95,23,3,0.671875,-0.775337815284729,1.447212815284729,1.447212815284729,29
756,89,8507,16,4,0,-0.328125,-1.7748708724975586,1.4467458724975586,1.4467458724975586,111
757,36,3341,57,14,1,0.023681640625,-1.4203373193740845,1.4440189599990845,1.4440189599990845,95
758,3,181,46,11,2,-1.3046875,0.13775473833084106,-1.4424421787261963,1.4424421787261963,37
759,8,867,17,4,1,-0.84765625,0.5928698778152466,-1.4405261278152466,1.4405261278152466,124
760,47,4265,32,8,0,-0.515625,-1.955368995666504,1.439743995666504,1.439743995666504,34
761,88,8338,23,5,3,1.046875,-0.3923456072807312,1.439220666885376,1.439220666885376,126
762,28,2550,23,5,3,1.046875,-0.3923456072807312,1.439220666885376,1.439220666885376,126
763,59,5756,19,4,3,0.8046875,2.2438507080078125,-1.4391632080078125,1.4391632080078125,124
764,45,4135,22,5,2,0.21875,-1.219596266746521,1.438346266746521,1.438346266746521,82
765,3,181,20,5,0,0.1142578125,1.5519205331802368,-1.4376627206802368,1.4376627206802368,82
766,60,5817,57,14,1,0.0169677734375,-1.4203373193740845,1.4373050928115845,1.4373050928115845,95
767,38,3689,47,11,3,0.302734375,-1.1335363388061523,1.4362707138061523,1.4362707138061523,37
768,37,3343,34,8,2,-0.35546875,1.0790997743606567,-1.4345685243606567,1.4345685243606567,23
769,62,6010,2,0,2,-1.609375,-0.1774359792470932,-1.4319390058517456,1.4319390058517456,86
770,65,6174,2,0,2,-1.609375,-0.1774359792470932,-1.4319390058517456,1.4319390058517456,86
771,22,2163,32,8,0,-0.2451171875,-1.6763474941253662,1.4312303066253662,1.4312303066253662,24
772,32,3113,34,8,2,-0.349609375,1.0790997743606567,-1.4287091493606567,1.4287091493606567,23
773,3,181,16,4,0,1.3203125,-0.10739881545305252,1.4277113676071167,1.4277113676071167,124
774,7,717,34,8,2,-0.80078125,0.6244300007820129,-1.4252111911773682,1.4252111911773682,76
775,38,3689,30,7,2,-2.078125,-0.6530957221984863,-1.4250292778015137,1.4250292778015137,49
776,40,3767,5,1,1,2.046875,0.6225337386131287,1.4243412017822266,1.4243412017822266,15
777,82,7542,26,6,2,0.3359375,1.7598117589950562,-1.4238742589950562,1.4238742589950562,118
778,35,3286,59,14,3,0.251953125,1.675608515739441,-1.423655390739441,1.423655390739441,113
779,6,587,53,13,1,-1.2578125,0.16507604718208313,-1.4228885173797607,1.4228885173797607,51
780,88,8338,32,8,0,0.0213623046875,1.4431437253952026,-1.4217814207077026,1.4217814207077026,31
781,57,5387,117,29,1,-2.71875,-1.2970821857452393,-1.4216678142547607,1.4216678142547607,44
782,54,5259,17,4,1,-0.828125,0.5928698778152466,-1.4209948778152466,1.4209948778152466,124
783,1,149,19,4,3,0.82421875,2.2438507080078125,-1.4196319580078125,1.4196319580078125,124
784,70,6493,3,0,3,-0.1171875,1.3017035722732544,-1.4188910722732544,1.4188910722732544,86
785,1,149,7,1,3,-1.359375,0.05896390974521637,-1.4183388948440552,1.4183388948440552,100
786,93,8837,1,0,1,-0.83203125,0.5844319462776184,-1.4164631366729736,1.4164631366729736,86
787,13,1462,30,7,2,2.90625,1.4907633066177368,1.4154866933822632,1.4154866933822632,72
788,63,6106,59,14,3,-0.7421875,-2.1573808193206787,1.4151933193206787,1.4151933193206787,95
789,34,3217,34,8,2,-0.3359375,1.0790997743606567,-1.4150372743606567,1.4150372743606567,23
790,81,7254,22,5,2,0.1953125,-1.219596266746521,1.414908766746521,1.414908766746521,82
791,74,6771,32,8,0,-0.26171875,-1.6763474941253662,1.4146287441253662,1.4146287441253662,24
792,52,5051,35,8,3,-0.2890625,-1.7035616636276245,1.4144991636276245,1.4144991636276245,78
793,54,5259,23,5,3,2.0,0.5858562588691711,1.4141438007354736,1.4141438007354736,58
794,74,6771,55,13,3,2.5625,1.148675560951233,1.413824439048767,1.413824439048767,115
795,30,2841,21,5,1,1.234375,-0.1793925017118454,1.4137674570083618,1.4137674570083618,82
796,72,6630,5,1,1,2.5,1.0863683223724365,1.4136316776275635,1.4136316776275635,100
797,68,6402,27,6,3,-0.90625,-2.3183438777923584,1.4120938777923584,1.4120938777923584,118
798,79,7027,19,4,3,0.83203125,2.2438507080078125,-1.4118194580078125,1.4118194580078125,124
799,83,7599,3,0,3,-0.10791015625,1.3017035722732544,-1.4096137285232544,1.4096137285232544,86
800,65,6174,23,5,3,1.015625,-0.3923456072807312,1.407970666885376,1.407970666885376,126
801,27,2519,1,0,1,1.9921875,0.5844319462776184,1.4077556133270264,1.4077556133270264,86
802,5,383,52,13,0,0.53515625,-0.8695957064628601,1.4047520160675049,1.4047520160675049,105
803,10,1013,35,8,3,-0.298828125,-1.7035616636276245,1.4047335386276245,1.4047335386276245,78
804,88,8338,5,1,1,2.484375,1.0863683223724365,1.3980066776275635,1.3980066776275635,100
805,93,8837,34,8,2,0.70703125,-0.6893929243087769,1.3964241743087769,1.3964241743087769,31
806,28,2550,57,14,1,-0.024169921875,-1.4203373193740845,1.3961673974990845,1.3961673974990845,95
807,90,8510,20,5,0,0.482421875,1.8781485557556152,-1.3957266807556152,1.3957266807556152,61
808,58,5453,18,4,2,-1.0859375,0.30973848700523376,-1.3956760168075562,1.3956760168075562,124
809,20,2026,27,6,3,-0.17578125,-1.570608377456665,1.394827127456665,1.394827127456665,105
810,63,6106,25,6,1,1.0625,-0.33161064982414246,1.3941106796264648,1.3941106796264648,101
811,33,3179,32,8,0,-0.283203125,-1.6763474941253662,1.3931443691253662,1.3931443691253662,24
812,99,9841,52,13,0,-0.1552734375,-1.5451741218566895,1.3899006843566895,1.3899006843566895,30
813,13,1462,59,14,3,-0.024658203125,-1.4119653701782227,1.3873071670532227,1.3873071670532227,93
814,99,9841,53,13,1,0.2216796875,-1.1647276878356934,1.3864073753356934,1.3864073753356934,30
815,60,5817,32,8,0,0.05712890625,1.4431437253952026,-1.3860148191452026,1.3860148191452026,31
816,76,6903,3,0,3,2.6875,1.3017035722732544,1.3857964277267456,1.3857964277267456,86
817,4,267,59,14,3,0.291015625,1.675608515739441,-1.384592890739441,1.384592890739441,113
818,52,5051,24,6,0,3.234375,1.850441575050354,1.383933424949646,1.383933424949646,85
819,67,6359,34,8,2,-0.3046875,1.0790997743606567,-1.3837872743606567,1.3837872743606567,23
820,40,3767,6,1,2,0.486328125,-0.8973314762115479,1.3836596012115479,1.3836596012115479,15
821,11,1370,22,5,2,-2.15625,-3.5396430492401123,1.3833930492401123,1.3833930492401123,58
822,98,9764,21,5,1,-0.15234375,1.2301476001739502,-1.3824913501739502,1.3824913501739502,126
823,65,6174,17,4,1,-0.7890625,0.5928698778152466,-1.3819323778152466,1.3819323778152466,124
824,33,3179,20,5,0,0.1708984375,1.5519205331802368,-1.3810220956802368,1.3810220956802368,82
825,94,8889,22,5,2,0.1611328125,-1.219596266746521,1.380729079246521,1.380729079246521,82
826,73,6642,57,14,1,-0.0419921875,-1.4203373193740845,1.3783451318740845,1.3783451318740845,95
827,19,1986,3,0,3,-0.0751953125,1.3017035722732544,-1.3768988847732544,1.3768988847732544,86
828,76,6903,32,8,0,0.06640625,1.4431437253952026,-1.3767374753952026,1.3767374753952026,31
829,42,3819,24,6,0,2.3125,0.9357930421829224,1.3767069578170776,1.3767069578170776,38
830,17,1871,47,11,3,0.2431640625,-1.1335363388061523,1.3767004013061523,1.3767004013061523,37
831,40,3767,47,11,3,0.2431640625,-1.1335363388061523,1.3767004013061523,1.3767004013061523,37
832,84,7920,45,11,1,-0.27734375,1.099058985710144,-1.376402735710144,1.376402735710144,37
833,50,4618,35,8,3,-0.328125,-1.7035616636276245,1.3754366636276245,1.3754366636276245,78
834,55,5307,35,8,3,0.400390625,1.774829626083374,-1.374439001083374,1.374439001083374,24
835,59,5756,20,5,0,0.177734375,1.5519205331802368,-1.3741861581802368,1.3741861581802368,82
836,47,4265,22,5,2,0.15234375,-1.219596266746521,1.371940016746521,1.371940016746521,82
837,94,8889,23,5,3,3.65625,2.287625789642334,1.368624210357666,1.368624210357666,82
838,13,1462,33,8,1,-0.185546875,1.1814171075820923,-1.3669639825820923,1.3669639825820923,78
839,17,1871,45,11,1,-0.267578125,1.099058985710144,-1.366637110710144,1.366637110710144,37
840,42,3819,57,14,1,-0.053955078125,-1.4203373193740845,1.3663822412490845,1.3663822412490845,95
841,41,3777,35,8,3,-0.337890625,-1.7035616636276245,1.3656710386276245,1.3656710386276245,78
842,28,2550,32,8,0,0.283203125,-1.0821665525436401,1.3653696775436401,1.3653696775436401,76
843,31,3109,16,4,0,1.2578125,-0.10739881545305252,1.3652113676071167,1.3652113676071167,124
844,46,4150,19,4,3,0.87890625,2.2438507080078125,-1.3649444580078125,1.3649444580078125,124
845,60,5817,22,5,2,-0.8359375,0.5281730890274048,-1.3641105890274048,1.3641105890274048,89
846,78,6934,33,8,1,-0.1826171875,1.1814171075820923,-1.3640342950820923,1.3640342950820923,78
847,22,2163,3,0,3,-0.061279296875,1.3017035722732544,-1.3629828691482544,1.3629828691482544,86
848,53,5186,24,6,0,2.765625,1.4034218788146973,1.3622031211853027,1.3622031211853027,124
849,61,5897,66,16,2,-2.328125,-0.9661680459976196,-1.3619569540023804,1.3619569540023804,93
850,12,1434,64,16,0,-0.306640625,1.054500937461853,-1.361141562461853,1.361141562461853,89
851,41,3777,23,5,3,0.96875,-0.3923456072807312,1.361095666885376,1.361095666885376,126
852,85,8086,19,4,3,0.8828125,2.2438507080078125,-1.3610382080078125,1.3610382080078125,124
853,54,5259,19,4,3,0.8828125,2.2438507080078125,-1.3610382080078125,1.3610382080078125,124
854,17,1871,34,8,2,-0.28125,1.0790997743606567,-1.3603497743606567,1.3603497743606567,23
855,70,6493,58,14,2,-1.515625,-0.15571460127830505,-1.3599103689193726,1.3599103689193726,95
856,0,143,53,13,1,-0.2041015625,-1.5634872913360596,1.3593857288360596,1.3593857288360596,47
857,55,5307,32,8,0,-0.318359375,-1.6763474941253662,1.3579881191253662,1.3579881191253662,24
858,22,2163,57,14,1,-0.06298828125,-1.4203373193740845,1.3573490381240845,1.3573490381240845,95
859,76,6903,20,5,0,0.1962890625,1.5519205331802368,-1.3556314706802368,1.3556314706802368,82
860,82,7542,57,14,1,-0.06494140625,-1.4203373193740845,1.3553959131240845,1.3553959131240845,95
861,82,7542,3,0,3,2.65625,1.3017035722732544,1.3545464277267456,1.3545464277267456,86
862,15,1654,53,13,1,-0.73828125,0.6146160364151001,-1.3528972864151,1.3528972864151,113
863,49,4380,35,8,3,0.20703125,1.5591862201690674,-1.3521549701690674,1.3521549701690674,31
864,11,1370,25,6,1,-2.5,-1.1495442390441895,-1.3504557609558105,1.3504557609558105,38
865,86,8214,22,5,2,1.8671875,3.2168402671813965,-1.3496527671813965,1.3496527671813965,100
866,35,3286,58,14,2,0.7421875,-0.6067126989364624,1.3489001989364624,1.3489001989364624,113
867,52,5051,61,15,1,-1.8671875,-0.5194897651672363,-1.3476977348327637,1.3476977348327637,83
868,44,3895,19,4,3,0.8984375,2.2438507080078125,-1.3454132080078125,1.3454132080078125,124
869,57,5387,64,16,0,-1.5703125,-0.22578215599060059,-1.3445303440093994,1.3445303440093994,93
870,93,8837,47,11,3,0.2099609375,-1.1335363388061523,1.3434972763061523,1.3434972763061523,37
871,93,8837,45,11,1,-0.244140625,1.099058985710144,-1.343199610710144,1.343199610710144,37
872,79,7027,67,16,3,0.11669921875,-1.2262333631515503,1.3429325819015503,1.3429325819015503,89
873,88,8338,52,13,0,-0.0140380859375,-1.3561022281646729,1.3420641422271729,1.3420641422271729,121
874,93,8837,6,1,2,0.443359375,-0.8973314762115479,1.3406908512115479,1.3406908512115479,15
875,67,6359,53,13,1,0.79296875,2.1334192752838135,-1.3404505252838135,1.3404505252838135,105
876,66,6303,35,8,3,0.2197265625,1.5591862201690674,-1.3394596576690674,1.3394596576690674,31
877,40,3767,23,5,3,0.9453125,-0.3923456072807312,1.337658166885376,1.337658166885376,126
878,84,7920,19,4,3,0.90625,2.2438507080078125,-1.3376007080078125,1.3376007080078125,124
879,30,2841,17,4,1,1.9296875,0.5928698778152466,1.3368176221847534,1.3368176221847534,124
880,31,3109,21,5,1,-0.10595703125,1.2301476001739502,-1.3361046314239502,1.3361046314239502,126
881,50,4618,5,1,1,2.421875,1.0863683223724365,1.3355066776275635,1.3355066776275635,100
882,17,1871,25,6,1,-2.484375,-1.1495442390441895,-1.3348307609558105,1.3348307609558105,38
883,0,143,26,6,2,0.140625,1.4718811511993408,-1.3312561511993408,1.3312561511993408,101
884,90,8510,25,6,1,1.5390625,0.20990674197673798,1.3291558027267456,1.3291558027267456,124
885,78,6934,3,0,3,-0.0264892578125,1.3017035722732544,-1.3281928300857544,1.3281928300857544,86
886,37,3343,52,13,0,-0.0299072265625,-1.3561022281646729,1.3261950016021729,1.3261950016021729,121
887,60,5817,53,13,1,0.546875,-0.7773780226707458,1.3242530822753906,1.3242530822753906,115
888,89,8507,3,0,3,2.625,1.3017035722732544,1.3232964277267456,1.3232964277267456,86
889,88,8338,20,5,0,-0.69140625,0.631747305393219,-1.3231534957885742,1.3231534957885742,126
890,89,8507,26,6,2,0.1494140625,1.4718811511993408,-1.3224670886993408,1.3224670886993408,101
891,54,5259,21,5,1,-0.0810546875,-1.4029879570007324,1.3219332695007324,1.3219332695007324,58
892,56,5336,17,4,1,-0.7265625,0.5928698778152466,-1.3194323778152466,1.3194323778152466,124
893,6,587,17,4,1,-0.7265625,0.5928698778152466,-1.3194323778152466,1.3194323778152466,124
894,57,5387,32,8,0,0.125,1.4431437253952026,-1.3181437253952026,1.3181437253952026,31
895,65,6174,18,4,2,-1.0078125,0.30973848700523376,-1.3175510168075562,1.3175510168075562,124
896,17,1871,26,6,2,-0.54296875,0.7743489742279053,-1.3173177242279053,1.3173177242279053,38
897,15,1654,32,8,0,0.1259765625,1.4431437253952026,-1.3171671628952026,1.3171671628952026,31
898,80,7097,32,8,0,0.1259765625,1.4431437253952026,-1.3171671628952026,1.3171671628952026,31
899,3,181,6,1,2,1.3359375,0.01889505796134472,1.3170424699783325,1.3170424699783325,103
900,41,3777,6,1,2,1.3359375,0.01889505796134472,1.3170424699783325,1.3170424699783325,103
901,28,2550,18,4,2,0.1884765625,-1.127585768699646,1.316062331199646,1.316062331199646,49
902,56,5336,45,11,1,-0.216796875,1.099058985710144,-1.315855860710144,1.315855860710144,37
903,56,5336,24,6,0,2.71875,1.4034218788146973,1.3153281211853027,1.3153281211853027,124
904,75,6864,2,0,2,-1.4921875,-0.1774359792470932,-1.3147515058517456,1.3147515058517456,86
905,39,3698,23,5,3,0.921875,-0.3923456072807312,1.314220666885376,1.314220666885376,126
906,96,9171,25,6,1,-1.78125,-0.46729156374931335,-1.3139584064483643,1.3139584064483643,105
907,42,3819,33,8,1,-0.1318359375,1.1814171075820923,-1.3132530450820923,1.3132530450820923,78
908,86,8214,1,0,1,-0.7265625,0.5844319462776184,-1.3109943866729736,1.3109943866729736,86
909,85,8086,64,16,0,-0.255859375,1.054500937461853,-1.310360312461853,1.310360312461853,89
910,58,5453,20,5,0,-0.98046875,0.32900917530059814,-1.3094779253005981,1.3094779253005981,58
911,92,8820,32,8,0,-0.3671875,-1.6763474941253662,1.3091599941253662,1.3091599941253662,24
912,64,6113,25,6,1,-1.640625,-0.33161064982414246,-1.3090143203735352,1.3090143203735352,101
913,63,6106,47,11,3,0.173828125,-1.1335363388061523,1.3073644638061523,1.3073644638061523,37
914,10,1013,5,1,1,1.9296875,0.6225337386131287,1.3071537017822266,1.3071537017822266,15
915,31,3109,35,8,3,0.25390625,1.5591862201690674,-1.3052799701690674,1.3052799701690674,31
916,59,5756,26,6,2,0.16796875,1.4718811511993408,-1.3039124011993408,1.3039124011993408,101
917,87,8238,34,8,2,-1.9921875,-0.6893929243087769,-1.3027945756912231,1.3027945756912231,31
918,43,3841,35,8,3,0.2578125,1.5591862201690674,-1.3013737201690674,1.3013737201690674,31
919,72,6630,58,14,2,-0.6640625,0.6360219120979309,-1.3000843524932861,1.3000843524932861,51
920,58,5453,17,4,1,-0.70703125,0.5928698778152466,-1.2999011278152466,1.2999011278152466,124
921,91,8762,25,6,1,1.5078125,0.20990674197673798,1.2979058027267456,1.2979058027267456,124
922,3,181,34,8,2,-0.216796875,1.0790997743606567,-1.2958966493606567,1.2958966493606567,23
923,91,8762,18,4,2,-0.984375,0.30973848700523376,-1.2941135168075562,1.2941135168075562,124
924,92,8820,24,6,0,3.75,2.4571733474731445,1.2928266525268555,1.2928266525268555,101
925,29,2579,23,5,3,0.99609375,2.287625789642334,-1.291532039642334,1.291532039642334,82
926,35,3286,45,11,1,-0.1923828125,1.099058985710144,-1.291441798210144,1.291441798210144,37
927,55,5307,51,12,3,0.60546875,-0.6855456233024597,1.2910144329071045,1.2910144329071045,33
928,48,4344,19,4,3,0.953125,2.2438507080078125,-1.2907257080078125,1.2907257080078125,124
929,77,6929,23,5,3,3.578125,2.287625789642334,1.290499210357666,1.290499210357666,82
930,90,8510,21,5,1,-0.80078125,-2.090000867843628,1.289219617843628,1.289219617843628,61
931,58,5453,47,11,3,-3.34375,-2.0548171997070312,-1.2889328002929688,1.2889328002929688,119
932,61,5897,55,13,3,2.4375,1.148675560951233,1.288824439048767,1.288824439048767,115
933,44,3895,59,14,3,-0.12353515625,-1.4119653701782227,1.2884302139282227,1.2884302139282227,93
934,32,3113,10,2,2,-0.1884765625,-1.4759536981582642,1.2874771356582642,1.2874771356582642,92
935,88,8338,21,5,1,-0.0556640625,1.2301476001739502,-1.2858116626739502,1.2858116626739502,126
936,60,5817,63,15,3,0.0181884765625,-1.266541838645935,1.284730315208435,1.284730315208435,76
937,75,6864,20,5,0,0.267578125,1.5519205331802368,-1.2843424081802368,1.2843424081802368,82
938,78,6934,52,13,0,0.95703125,-0.32687920331954956,1.2839105129241943,1.2839105129241943,115
939,29,2579,19,4,3,0.9609375,2.2438507080078125,-1.2829132080078125,1.2829132080078125,124
940,62,6010,19,4,3,0.9609375,2.2438507080078125,-1.2829132080078125,1.2829132080078125,124
941,36,3341,22,5,2,0.06298828125,-1.219596266746521,1.282584547996521,1.282584547996521,82
942,10,1013,27,6,3,-0.2890625,-1.570608377456665,1.281545877456665,1.281545877456665,105
943,32,3113,47,11,3,-0.7734375,-2.0548171997070312,1.2813796997070312,1.2813796997070312,119
944,24,2388,35,8,3,0.279296875,1.5591862201690674,-1.2798893451690674,1.2798893451690674,31
945,51,4754,23,5,3,1.0078125,2.287625789642334,-1.279813289642334,1.279813289642334,82
946,64,6113,19,4,3,0.96484375,2.2438507080078125,-1.2790069580078125,1.2790069580078125,124
947,16,1721,20,5,0,-0.94921875,0.32900917530059814,-1.2782279253005981,1.2782279253005981,58
948,36,3341,1,0,1,-0.69140625,0.5844319462776184,-1.2758381366729736,1.2758381366729736,86
949,44,3895,2,0,2,-1.453125,-0.1774359792470932,-1.2756890058517456,1.2756890058517456,86
950,32,3113,5,1,1,0.63671875,-0.6382919549942017,1.2750107049942017,1.2750107049942017,58
951,77,6929,20,5,0,0.27734375,1.5519205331802368,-1.2745767831802368,1.2745767831802368,82
952,87,8238,55,13,3,4.90625,3.6320724487304688,1.2741775512695312,1.2741775512695312,51
953,93,8837,30,7,2,-1.84375,-0.5698355436325073,-1.2739144563674927,1.2739144563674927,16
954,76,6903,31,7,3,-0.048828125,-1.322642207145691,1.273814082145691,1.273814082145691,32
955,23,2282,33,8,1,-0.09228515625,1.1814171075820923,-1.2737022638320923,1.2737022638320923,78
956,52,5051,16,4,0,0.65625,1.92831552028656,-1.27206552028656,1.27206552028656,45
957,96,9171,27,6,3,-0.298828125,-1.570608377456665,1.271780252456665,1.271780252456665,105
958,27,2519,8,2,0,1.71875,2.9903931617736816,-1.2716431617736816,1.2716431617736816,64
959,49,4380,57,14,1,0.24609375,1.516834020614624,-1.270740270614624,1.270740270614624,113
960,51,4754,40,10,0,-0.0439453125,-1.3123888969421387,1.2684435844421387,1.2684435844421387,25
961,79,7027,26,6,2,0.2041015625,1.4718811511993408,-1.2677795886993408,1.2677795886993408,101
962,21,2048,31,7,3,0.375,1.6424974203109741,-1.2674974203109741,1.2674974203109741,9
963,17,1871,65,16,1,0.625,-0.6397370100021362,1.2647370100021362,1.2647370100021362,12
964,17,1871,54,13,2,1.828125,3.0921874046325684,-1.2640624046325684,1.2640624046325684,51
965,59,5756,57,14,1,-0.1572265625,-1.4203373193740845,1.2631107568740845,1.2631107568740845,95
966,41,3777,11,2,3,1.3046875,0.04173163324594498,1.262955904006958,1.262955904006958,34
967,26,2516,3,0,3,0.039306640625,1.3017035722732544,-1.2623969316482544,1.2623969316482544,86
968,93,8837,59,14,3,0.4140625,1.675608515739441,-1.261546015739441,1.261546015739441,113
969,15,1654,19,4,3,0.91015625,2.171118974685669,-1.260962724685669,1.260962724685669,49
970,74,6771,46,11,2,1.3984375,0.13775473833084106,1.2606828212738037,1.2606828212738037,37
971,10,1013,45,11,1,-0.1611328125,1.099058985710144,-1.260191798210144,1.260191798210144,37
972,80,7097,26,6,2,0.2119140625,1.4718811511993408,-1.2599670886993408,1.2599670886993408,101
973,92,8820,59,14,3,0.416015625,1.675608515739441,-1.259592890739441,1.259592890739441,113
974,82,7542,23,5,3,3.546875,2.287625789642334,1.259249210357666,1.259249210357666,82
975,47,4265,23,5,3,3.546875,2.287625789642334,1.259249210357666,1.259249210357666,82
976,40,3767,3,0,3,0.042724609375,1.3017035722732544,-1.2589789628982544,1.2589789628982544,86
977,16,1721,22,5,2,-2.28125,-3.5396430492401123,1.2583930492401123,1.2583930492401123,58
978,79,7027,25,6,1,0.92578125,-0.33161064982414246,1.2573919296264648,1.2573919296264648,101
979,95,9149,26,6,2,0.21484375,1.4718811511993408,-1.2570374011993408,1.2570374011993408,101
980,66,6303,17,4,1,-0.6640625,0.5928698778152466,-1.2569323778152466,1.2569323778152466,124
981,34,3217,10,2,2,-0.3359375,0.9198823571205139,-1.2558197975158691,1.2558197975158691,34
982,97,9378,19,4,3,0.98828125,2.2438507080078125,-1.2555694580078125,1.2555694580078125,124
983,94,8889,64,16,0,-0.2001953125,1.054500937461853,-1.254696249961853,1.254696249961853,89
984,43,3841,45,11,1,-0.232421875,-1.4870961904525757,1.2546743154525757,1.2546743154525757,119
985,97,9378,7,1,3,-1.1953125,0.05896390974521637,-1.2542763948440552,1.2542763948440552,100
986,58,5453,24,6,0,1.8828125,0.6287732124328613,1.2540392875671387,1.2540392875671387,13
987,51,4754,32,8,0,0.189453125,1.4431437253952026,-1.2536906003952026,1.2536906003952026,31
988,99,9841,34,8,2,-0.62890625,0.6244300007820129,-1.2533361911773682,1.2533361911773682,76
989,78,6934,20,5,0,0.298828125,1.5519205331802368,-1.2530924081802368,1.2530924081802368,82
990,21,2048,52,13,0,0.92578125,-0.32687920331954956,1.2526605129241943,1.2526605129241943,115
991,78,6934,46,11,2,1.171875,-0.07946745306253433,1.2513424158096313,1.2513424158096313,119
992,83,7599,20,5,0,0.30078125,1.5519205331802368,-1.2511392831802368,1.2511392831802368,82
993,37,3343,11,2,3,0.6640625,-0.5869315266609192,1.2509939670562744,1.2509939670562744,32
994,77,6929,35,8,3,0.30859375,1.5591862201690674,-1.2505924701690674,1.2505924701690674,31
995,29,2579,52,13,0,0.921875,-0.32687920331954956,1.2487542629241943,1.2487542629241943,115
996,92,8820,57,14,1,0.26953125,1.516834020614624,-1.247302770614624,1.247302770614624,113
997,81,7254,67,16,3,0.0191650390625,-1.2262333631515503,1.2453984022140503,1.2453984022140503,89
998,38,3689,10,2,2,-0.341796875,-1.5862730741500854,1.2444761991500854,1.2444761991500854,115
